id_cliente,probabilidade_inadimplencia
153978,0.000933601
153994,0.000767584
153996,0.000422769
154002,0.002224756
154006,0.000211961
154018,0.000408082
154020,0.000279558
154031,0.000285444
154062,0.003257632
154072,0.000486189
154073,0.000252167
154082,0.000712592
154087,0.000741516
154090,0.004365583
154094,0.000198568
154117,0.000356195
154125,0.000815479
154126,0.000130838
154131,0.00023705
154141,0.00017097
154148,0.000208654
154156,0.000186755
154163,0.000350776
154164,0.000227502
154186,0.015177412
154195,0.000357874
154204,0.000690866
154213,0.00032375
154217,0.017688658
154218,0.000290827
154221,0.000314633
154224,0.000149544
154231,0.000624154
154251,0.000359454
154262,0.000565515
154288,0.000275335
154292,0.000314182
154306,0.000410531
154317,0.000438161
154326,0.000226993
154329,0.00101463
154341,0.000390516
154359,0.000287778
154368,0.000204392
154372,0.000253053
154384,0.000599758
154394,0.00033558
154400,0.003055905
154421,0.000896067
154429,0.000228958
154432,0.000298494
154435,0.000349977
154449,0.00049969
154455,0.003272004
154458,0.000264847
154469,0.000253103
154474,0.000275874
154483,0.000719843
154511,0.000427755
154512,0.000282312
154523,0.000421544
154524,0.000342531
154531,0.000214033
154541,0.000347273
154543,0.000322276
154544,0.000219072
154552,0.000854179
154554,0.000685706
154565,0.00022595
154592,0.000274539
154594,0.0002606
154601,0.00018295
154605,0.000272694
154609,0.00063557
154622,0.000241226
154642,0.000186625
154646,0.000339774
154651,0.016471056
154656,0.000322022
154672,0.000392615
154678,0.000131138
154683,0.000284979
154701,0.000282654
154725,0.000383269
154726,0.000797911
154743,0.000199991
154754,0.00031894
154759,0.001320466
154766,0.000260082
154775,0.000584711
154776,0.000211633
154813,0.000188589
154830,0.00055309
154832,0.000267477
154857,0.00034604
154882,0.000348663
154883,0.000342866
154893,0.000285882
154898,0.001928352
154907,0.000168245
154912,0.000408513
154926,0.000571911
154946,0.000279125
155002,0.006052827
155016,0.000288333
155031,0.000245745
155040,0.000294606
155044,0.000422195
155050,0.000413012
155071,0.000314958
155081,0.001671469
155101,0.000331028
155115,0.000211269
155122,0.004649864
155137,0.000554481
155138,0.000183329
155163,0.000232823
155203,0.000244638
155223,0.000231057
155226,0.000201874
155242,0.000642567
155253,0.000201891
155262,0.000309335
155282,0.01640847
155317,0.00026926
155321,0.000182322
155330,0.000234493
155332,0.000487016
155356,0.000869106
155357,0.000306078
155367,0.000201437
155374,0.000375985
155377,0.000370544
155403,0.000287809
155422,0.000280727
155440,0.000159849
155441,0.000484877
155442,0.000255047
155458,0.000270984
155459,0.000452689
155460,0.013780585
155461,0.000379055
155470,0.000268765
155490,0.013640716
155492,0.000254819
155500,0.00046362
155542,0.000172789
155543,0.000271286
155571,0.00519026
155580,0.000207286
155582,0.000231411
155586,0.000236581
155592,0.000262591
155600,0.014926063
155609,0.000990389
155622,0.004518073
155635,0.000230384
155645,0.000268862
155646,0.000489336
155677,0.000257113
155682,0.000255729
155686,0.000433723
155704,0.000839144
155706,0.000152427
155713,0.000456514
155716,0.000644886
155749,0.000324098
155753,0.000450139
155777,0.000195688
155792,0.000329954
155797,0.000152235
155807,0.054933701
155813,0.000168837
155816,0.00025023
155822,0.000162826
155826,0.006400632
155833,0.083703153
155838,0.00030088
155842,0.000331414
155851,0.000390614
155853,0.000328027
155868,0.000210866
155869,0.000500397
155871,0.000196252
155875,0.000180199
155902,0.001107481
155904,0.000275935
155913,0.00023348
155922,0.00044296
155924,0.000493585
155962,0.000351927
155976,0.000281792
155984,0.00039795
155985,0.000610916
155995,0.00021863
156003,0.000437225
156027,0.000266027
156051,0.000233664
156059,0.000349851
156064,0.000643389
156073,0.000310501
156076,0.000157184
156077,0.000306329
156085,0.015003863
156093,0.000262615
156100,0.021624397
156121,0.000251315
156122,0.000207211
156131,0.008662689
156136,0.000220905
156144,0.000198307
156162,0.000437095
156164,0.000331635
156177,0.000179984
156181,0.000193241
156196,0.001082676
156212,0.025583485
156230,0.000294416
156242,0.000161016
156248,0.000535769
156251,0.000202168
156260,0.000339755
156272,0.000204148
156283,0.000293307
156286,0.001689123
156288,0.000176352
156308,0.000475264
156325,0.000304955
156342,0.000233723
156381,0.008446138
156383,0.000337588
156390,0.000595969
156394,0.000229487
156412,0.00271605
156415,0.000184551
156420,0.000556823
156435,0.000274841
156445,0.003285502
156461,0.014280154
156468,0.000376099
156472,0.00027433
156483,0.000378185
156484,0.000161084
156500,0.000296118
156506,0.00060816
156534,0.000575152
156541,0.000254017
156560,0.000207852
156569,0.001670961
156583,0.000139962
156593,0.000350038
156595,0.000435122
156609,0.000458592
156612,0.000246959
156613,0.000245116
156615,0.096621238
156620,0.000510444
156641,0.000481653
156643,0.000150689
156671,0.00055533
156681,0.000523504
156682,0.000174627
156683,0.000296626
156684,0.000394831
156690,0.000306238
156691,0.002689712
156692,0.000430626
156699,0.000338941
156705,0.001228609
156711,0.000580352
156725,0.000213492
156735,0.000395414
156737,0.000192571
156759,0.000584934
156761,0.000324762
156765,0.000383562
156772,0.018365236
156800,0.000260308
156804,0.002565208
156819,0.000429415
156825,0.000230493
156832,0.000394138
156842,0.00280832
156863,0.000316121
156866,0.00022816
156868,0.000370907
156874,0.000657273
156885,0.019739745
156899,0.000180338
156921,0.000370687
156928,0.000233485
156940,0.005544514
156948,0.000351424
156960,0.000366897
156962,0.004693343
156964,0.000249943
156978,0.000293119
156988,0.000179399
157001,0.000420349
157020,0.000261116
157025,0.000412559
157030,0.000287738
157033,0.000519437
157051,0.000861081
157055,0.000303001
157064,0.000313099
157068,0.000302984
157082,0.000422872
157100,0.000235209
157103,0.000247393
157128,0.023525272
157133,0.005174186
157135,0.00037718
157152,0.000330912
157162,0.000390176
157167,0.000356238
157192,0.000418013
157198,0.000212068
157202,0.000338626
157205,0.000394825
157219,0.000252424
157297,0.000366191
157325,0.000262304
157348,0.000231221
157371,0.000479798
157379,0.000384112
157396,0.000259251
157399,0.00033703
157401,0.000294081
157412,0.000524017
157416,0.000210298
157423,0.000253905
157425,0.000238435
157431,0.000503852
157436,0.000185119
157483,0.000242734
157487,0.000278849
157502,0.000695182
157531,0.000315299
157533,0.000400805
157552,0.000297873
157564,0.073544048
157582,0.000331934
157597,0.000291322
157618,0.000206709
157630,0.000347037
157640,0.00046197
157645,0.009649297
157647,0.000246625
157650,0.000319275
157671,0.000344219
157701,0.000467889
157742,0.000173729
157763,0.000548316
157784,0.00044527
157785,0.005855523
157787,0.000586833
157816,0.000251854
157824,0.000227059
157829,0.000256756
157830,0.000276698
157855,0.0003913
157870,0.000295764
157876,0.000317611
157880,0.000387503
157881,0.000374525
157884,0.000188352
157889,0.000228307
157896,0.00030618
157900,0.000401317
157906,0.000299078
157914,0.000275015
157915,0.000192938
157916,0.000154482
157944,0.00032205
157969,0.000331222
157972,0.000844803
157986,0.009827881
157995,0.000303116
158017,0.000371815
158030,0.000321688
158032,0.000418755
158037,0.000247328
158043,0.000448593
158050,0.008825467
158055,0.00028845
158066,0.000430854
158068,0.000639906
158088,0.000321182
158093,0.000450398
158097,0.000298939
158109,0.000937116
158112,0.000185315
158116,0.000372777
158120,0.00024557
158131,0.000388057
158136,0.000503526
158140,0.000238124
158144,0.000271824
158160,0.00028101
158164,0.000180665
158174,0.000285196
158188,0.000240238
158195,0.000111407
158210,0.001165665
158214,0.000509122
158219,0.000332797
158232,0.039867666
158247,0.000235852
158261,0.000471556
158295,0.00039702
158305,0.000651829
158309,0.005833446
158320,0.000836788
158330,0.000271691
158370,0.000268819
158378,0.002972251
158394,0.000275469
158402,0.000381749
158406,0.000329953
158411,0.00024922
158412,0.000446663
158418,0.000389055
158450,0.004380993
158460,0.000438725
158480,0.000309877
158481,0.000228932
158487,0.000467968
158514,0.000267568
158515,0.000305368
158531,0.000348
158545,0.00024415
158558,0.000190395
158568,0.000300868
158583,0.000886258
158584,0.00093006
158603,0.000228247
158606,0.000189404
158617,0.000434868
158650,0.000280556
158654,0.000282019
158663,0.000259677
158717,0.000335033
158726,0.00031093
158727,0.000454916
158728,0.000329178
158756,0.000221318
158786,0.000867022
158801,0.000501875
158803,0.000425836
158810,0.000444906
158860,0.000146954
158871,0.000452868
158902,0.000441487
158904,0.000662837
158912,0.000359364
158937,0.000503339
158949,0.000370776
158954,0.000618469
158990,0.000286764
158991,0.000444038
158992,0.000579169
158993,0.000333876
158997,0.000609819
158999,0.004579975
159002,0.000305596
159010,0.00100522
159019,0.000287632
159036,0.000404834
159041,0.000393798
159064,0.000265722
159072,0.000248467
159076,0.000438388
159102,0.000410761
159109,0.000221041
159112,0.000203695
159154,0.000740625
159155,0.0002154
159157,0.000309344
159159,0.004597302
159200,0.000267989
159209,0.00507677
159225,0.000352107
159227,0.000393984
159232,0.000423048
159233,0.000206915
159234,0.000328533
159239,0.000150798
159258,0.000275815
159267,0.014519666
159272,0.000337132
159278,0.006570343
159280,0.000232655
159290,0.000592973
159299,0.000332616
159304,0.000233549
159308,0.000401499
159313,0.000225619
159315,0.000432948
159341,0.000289992
159349,0.000271038
159360,0.000268695
159379,0.000429155
159383,0.000287843
159385,0.000319941
159388,0.000376394
159392,0.078401871
159403,0.00065788
159405,0.000201876
159431,0.000200496
159441,0.000375367
159457,0.000270668
159467,0.000343084
159473,0.000176107
159505,0.000968966
159507,0.001974318
159523,0.000687799
159536,0.000270859
159542,0.000232312
159549,0.000154669
159552,0.000314918
159553,0.000215987
159573,0.000188335
159574,0.000487908
159592,0.000357156
159603,0.000145876
159609,0.000954379
159611,0.001436777
159622,0.000401268
159623,0.000404219
159634,0.000410926
159637,0.000265798
159650,0.000245887
159657,0.000291138
159674,0.000350909
159676,0.000336323
159680,0.000258371
159688,0.000449228
159694,0.000696457
159700,0.000355538
159711,0.000314358
159736,0.000209972
159754,0.000611708
159770,0.000339232
159778,0.000161361
159782,0.000495984
159790,0.00029463
159805,0.000140852
159832,0.000249203
159835,0.000228111
159841,0.000260957
159848,0.000570442
159905,0.000197229
159910,0.000224585
159911,0.000269801
159919,0.000278458
159927,0.000260284
159941,0.000309609
159954,0.000401441
159955,0.000369494
159959,0.000776069
159962,0.000184511
159966,0.000342556
159987,0.000466846
160009,0.000203571
160012,0.000332894
160016,0.000161809
160031,0.000221086
160032,0.00030769
160036,0.000326601
160056,0.0007025
160060,0.000411021
160064,0.000194789
160093,0.000243215
160096,0.000201083
160100,0.000355874
160106,0.000454601
160108,0.001227934
160109,0.000336923
160132,0.000382843
160138,0.000272226
160142,0.000309621
160143,0.000371605
160148,0.000731684
160152,0.000304685
160162,0.000197717
160197,0.000310153
160206,0.000276351
160208,0.000312845
160227,0.000399423
160235,0.000175176
160238,0.000284916
160252,0.003983159
160264,0.000234898
160268,0.003372405
160272,0.000192422
160288,0.000744787
160342,0.003255663
160352,0.000450892
160358,0.000538388
160363,0.000826569
160380,0.022425611
160394,0.000663173
160399,0.000593542
160402,0.010232962
160407,0.000271789
160409,0.000440896
160422,0.000526659
160434,0.006220158
160444,0.001458728
160446,0.177900091
160459,0.130851239
160460,0.0003897
160475,0.000683686
160483,0.000399372
160494,0.000343221
160496,0.000442149
160497,0.000242874
160498,0.000288805
160501,0.000336703
160531,0.000322309
160536,0.000756037
160542,0.000438943
160568,0.000212985
160572,0.000302834
160579,0.000399194
160625,0.000216315
160638,0.00036808
160639,0.000348924
160646,0.030098528
160657,0.000216444
160709,0.00030366
160712,0.00043025
160741,0.000902059
160750,0.000337339
160766,0.000628792
160787,0.000458636
160797,0.000252597
160802,0.000465266
160812,0.000427546
160817,0.00036098
160839,0.000260464
160854,0.000633918
160858,0.000493994
160889,0.00040481
160901,0.000182949
160909,0.000493287
160958,0.000160252
160960,0.000213414
160961,0.000571639
160964,0.020647598
160967,0.000306954
160969,0.00020509
160972,0.000236849
160980,0.00022222
161018,0.000206274
161025,0.000497539
161035,0.01772012
161060,0.000297165
161067,0.000217866
161091,0.000305858
161092,0.000271721
161113,0.000338873
161120,0.00047816
161125,0.000347048
161126,0.000521035
161135,0.000445535
161137,0.000199983
161151,0.00027059
161165,0.000504794
161168,0.000413389
161181,0.0214539
161186,0.000261972
161194,0.000489689
161197,0.00049605
161206,0.000220669
161230,0.000507323
161232,0.000229223
161256,0.00238319
161260,0.00084976
161276,0.000387442
161310,0.000225678
161334,0.022763263
161344,0.000277576
161348,0.000451953
161355,0.001519239
161373,0.001385238
161385,0.000351768
161422,0.006998748
161427,0.000535406
161431,0.000228384
161436,0.000555754
161449,0.000283486
161472,0.000399174
161475,0.00071277
161479,0.000777192
161482,0.00048678
161493,9.52888804e-05
161495,0.014110925
161502,0.000366363
161506,0.000433162
161510,0.000498478
161517,0.000215412
161542,0.000336178
161549,0.001999984
161557,0.000487524
161559,0.000330646
161564,0.000364406
161570,0.000296984
161578,0.000288093
161593,0.000441528
161595,0.000234445
161599,0.000248897
161604,0.000401645
161609,0.000321305
161611,0.000780632
161619,0.000277404
161641,0.000385307
161655,0.0002062
161672,0.000339797
161678,0.000478856
161704,0.000211438
161715,0.00045242
161716,0.000386317
161717,0.001098462
161718,0.00029667
161768,0.001017765
161775,0.000329248
161780,0.000696931
161789,0.000287513
161793,0.000236833
161835,0.024609096
161839,0.000552388
161869,0.001070773
161887,0.000336718
161893,0.000524024
161898,0.000278824
161900,0.000403835
161903,0.000303316
161915,0.000220729
161937,0.000473885
161967,0.000822344
161974,0.000229314
161981,0.000963876
161997,0.000453944
162003,0.000349813
162004,0.000390095
162039,0.000367103
162040,0.000353821
162070,0.000332717
162081,0.000442804
162085,0.000311347
162088,0.000735406
162112,0.007290707
162113,0.000395939
162114,0.000223485
162137,0.000174482
162139,0.000189001
162142,0.000179576
162153,0.000435892
162174,0.000226173
162177,0.005948806
162194,0.000416476
162216,0.000529915
162218,0.000225593
162222,0.000265939
162231,0.000236152
162259,0.000346053
162271,0.000214981
162274,0.000280727
162279,0.000269761
162286,0.000361613
162293,0.00028788
162304,0.000443104
162318,0.031786885
162326,0.000383941
162336,0.000357273
162376,0.00025864
162380,0.000461522
162389,0.012234341
162391,0.008840499
162404,0.000586749
162405,0.093351312
162408,0.000169419
162409,0.000267467
162417,0.001056761
162423,0.000284743
162451,0.000537802
162471,0.000428178
162484,0.000433813
162505,0.000190067
162527,0.000647802
162540,0.003381481
162541,0.000451588
162544,0.000258902
162550,0.001244549
162557,0.000519051
162562,0.000353548
162568,0.000243874
162583,0.000380404
162601,0.000650449
162603,0.000426436
162605,0.000774966
162615,0.000604045
162651,0.000336953
162653,0.000215219
162660,0.000171361
162670,0.000640461
162713,0.000349407
162722,0.000200419
162726,0.00040061
162742,0.000281848
162760,0.00025018
162765,0.000262999
162813,0.000441005
162818,0.00061117
162819,0.009889799
162829,0.000375073
162835,0.000226031
162838,0.000964212
162859,0.00146158
162870,0.067063436
162881,0.000559163
162899,0.00019985
162902,0.000510955
162911,0.000271315
162912,0.000499803
162917,0.000255386
162923,0.000361246
162930,0.000187262
162966,0.003981492
162969,0.000263443
162982,0.000233714
162985,0.000355369
162987,0.000237514
162993,0.000257424
163003,0.000213797
163010,0.0002485
163016,0.000279476
163022,0.028643396
163026,0.000294883
163029,0.000226451
163041,0.000380025
163056,0.00063522
163061,0.000224797
163086,0.028171642
163105,0.000219781
163113,0.000300762
163126,0.001497991
163136,0.001646441
163143,0.000197406
163153,0.000176273
163154,0.008600706
163157,0.000484071
163159,0.000281057
163164,0.000283602
163167,0.000387742
163170,0.000262532
163171,0.000751309
163174,0.00066309
163196,0.000239751
163205,0.000362135
163221,0.000219935
163249,0.000451482
163267,0.000403287
163271,0.000180422
163274,0.000251047
163281,0.005018385
163282,0.000668951
163328,0.000305703
163330,0.000315951
163348,0.000798317
163354,0.000203801
163371,0.000495156
163377,0.000679849
163379,0.000162423
163392,0.00032858
163407,0.000488742
163409,0.00533771
163414,0.000186297
163454,0.000666794
163467,0.00050176
163474,0.000225266
163475,0.00041058
163476,0.00027567
163512,0.000286806
163516,0.000242693
163537,0.000599414
163542,0.000204368
163559,0.000527048
163598,0.010584261
163600,0.000159063
163605,0.000653475
163614,0.000270635
163615,0.000328003
163620,0.000586076
163623,0.000276082
163624,0.000352159
163625,0.000359077
163626,0.000239587
163631,0.008449444
163636,0.000439088
163648,0.000397889
163679,0.008487784
163685,0.000764883
163689,0.000393976
163690,0.000369151
163697,0.008561273
163713,0.000437812
163716,0.000233836
163720,0.000306628
163736,0.004633512
163746,0.000815294
163749,0.000361432
163758,0.000845036
163770,0.000207911
163777,0.000200728
163786,0.000232876
163799,0.000444886
163805,0.000796626
163811,0.000304123
163819,0.000952273
163823,0.00023283
163827,0.000487694
163828,0.000230704
163829,0.000494738
163840,0.000340905
163857,0.027065232
163873,0.000196343
163883,0.000359981
163885,0.000302737
163896,0.000515327
163902,0.00037069
163918,0.000485442
163925,0.000418233
163932,0.000403607
163948,0.000334096
163955,0.00019045
163999,0.00031236
164034,0.000638749
164035,0.000374909
164038,0.000419559
164039,0.000149928
164043,0.000282595
164046,0.000206062
164050,0.000504821
164051,0.000306946
164055,0.000148224
164075,0.00264159
164077,0.000235898
164079,0.018397363
164082,0.002761425
164087,0.000357613
164088,0.000194936
164104,0.000361222
164114,0.000407048
164126,0.000264937
164154,0.004430898
164162,0.000269678
164164,0.000487847
164170,0.000270434
164172,0.000475633
164177,0.000224315
164190,0.000226903
164197,0.000347319
164210,0.000515818
164221,0.000464
164242,0.000167618
164257,0.000373105
164266,0.000232508
164267,0.001268946
164291,0.000355892
164295,0.000302651
164334,0.000461152
164335,0.000250497
164342,0.000509955
164356,0.000367789
164358,0.000221493
164372,0.000192457
164381,0.000195855
164396,0.000759241
164402,0.001477123
164405,0.000340047
164414,0.000517844
164416,0.020830192
164437,0.000343343
164439,0.000155793
164454,0.000379918
164455,0.001506055
164460,0.0003256
164461,0.000222483
164467,0.000366655
164470,0.00015873
164479,0.000248109
164481,0.000463326
164497,0.000539574
164514,0.000457542
164529,0.000344555
164535,0.000353754
164538,0.041100018
164554,0.000376341
164566,0.000363602
164567,0.000548595
164573,0.000665481
164579,0.000629023
164588,0.000247134
164600,0.000369843
164604,0.000409872
164606,0.000384159
164613,0.000568482
164615,0.000348022
164620,0.000282215
164628,0.000399165
164634,0.000288177
164636,0.000353111
164653,0.000308638
164669,0.000229316
164670,0.000500245
164688,0.00062001
164703,0.000381663
164705,0.000545176
164710,0.000363967
164716,0.015369314
164744,0.000797791
164745,0.000167284
164762,0.000243452
164768,0.027842592
164774,0.00047197
164787,0.0002039
164805,0.000554247
164810,0.000320647
164814,0.002567977
164823,0.001636159
164838,0.000266263
164839,0.000380568
164848,0.000282205
164858,0.000356117
164863,0.000296542
164870,0.000279153
164881,0.000268805
164893,0.000457831
164912,0.000170249
164920,0.000750414
164921,0.000278776
164923,0.000199048
164927,0.000259943
164931,0.002269131
164937,0.00032843
164953,0.000295401
164960,0.000549098
164962,0.000430402
164982,0.000341936
164992,0.000569801
165008,0.000291418
165015,0.00026872
165022,0.000569593
165025,0.002218014
165036,0.000476683
165038,0.000265517
165040,0.000435659
165043,0.000398584
165056,0.000194946
165067,0.000633827
165085,0.000344887
165088,0.000214384
165103,0.000208356
165114,0.000467782
165138,0.001366256
165147,0.000290609
165155,0.019367903
165159,0.012248092
165165,0.064933144
165181,0.000255516
165210,0.000188544
165215,0.000810276
165217,0.038559925
165238,0.000336202
165274,0.000484597
165278,0.000340354
165281,0.000422743
165291,0.000410857
165306,0.000467506
165308,0.218281448
165314,0.000309003
165330,0.000271166
165343,0.000292077
165352,0.000535207
165366,0.12161611
165377,0.000553904
165396,0.000396742
165399,0.002506088
165402,0.001263502
165404,0.000414009
165438,0.017585538
165439,0.000240394
165468,0.000311998
165501,0.000285955
165509,0.000940646
165516,0.000270683
165519,0.000203665
165540,0.000254115
165554,0.000303974
165573,0.000252804
165584,0.037214313
165589,0.002952915
165591,0.000222029
165593,0.000267612
165594,0.000688438
165597,0.000331807
165610,0.000222896
165612,0.000242888
165616,0.000475382
165622,0.072608531
165625,0.000321227
165629,0.000258959
165639,0.000350737
165657,0.060424753
165677,0.000450526
165699,0.000220168
165708,0.000230806
165715,0.000361084
165730,0.000487346
165732,0.000182997
165754,0.000315023
165770,0.000417752
165773,0.019833397
165784,0.000371986
165788,0.000393368
165794,0.000445662
165800,0.000290068
165833,0.002935256
165842,0.000207214
165844,0.000466259
165851,0.00023963
165859,0.000268905
165872,0.000347255
165879,0.000258427
165895,0.000295651
165921,0.000156884
165930,0.000279549
165941,0.001360302
165962,0.000345012
166007,0.000348704
166011,0.000325533
166014,0.000205363
166024,0.000218803
166034,0.00052803
166036,0.000366377
166037,0.000327169
166040,0.000343508
166043,0.000348574
166073,0.000205455
166081,0.004589022
166085,0.000335992
166089,0.000227775
166109,0.001127307
166120,0.000219005
166128,0.000432798
166131,0.000307812
166144,0.000313149
166161,0.000678695
166168,0.000324997
166181,0.000234558
166182,0.000376704
166200,0.000278082
166217,0.00059849
166221,0.000523061
166236,0.00061209
166241,0.000253904
166270,0.000143185
166274,0.000347192
166288,0.000236984
166296,0.000445434
166326,0.000275703
166333,0.000235023
166344,0.000454244
166351,0.00068278
166359,0.000346562
166371,0.00168358
166376,0.000421775
166377,0.000180867
166383,0.000777353
166389,0.008902429
166395,0.000308086
166397,0.000487751
166408,0.000393343
166411,0.000160476
166417,0.000285993
166427,0.000103569
166430,0.000205498
166439,0.000297082
166440,0.004389288
166453,0.000620662
166460,0.000557036
166463,0.00037188
166469,0.014754777
166481,0.000204483
166489,0.000540412
166492,0.000431075
166496,0.000455794
166502,0.000296373
166504,0.000275766
166508,0.016151184
166511,0.000263271
166513,0.000473964
166524,0.000441973
166526,0.000319109
166540,0.000404818
166541,0.000421047
166557,0.000249231
166576,0.000544187
166603,0.000276873
166615,0.000338442
166645,0.000525469
166650,0.000399265
166667,0.000522805
166671,0.000387602
166691,0.002838608
166698,0.000250832
166704,0.000231476
166709,0.00030938
166710,0.000511329
166716,0.000271331
166717,0.000293541
166727,0.000271534
166729,0.003317866
166730,0.000486382
166750,0.000405509
166751,0.014824869
166772,0.000530783
166775,0.000216727
166782,0.000192321
166787,0.000782648
166788,0.000276349
166809,0.000410558
166820,0.000537342
166825,0.00025288
166827,0.000384348
166832,0.000866854
166837,0.000537825
166843,0.000378669
166847,0.000322588
166869,0.000386373
166876,0.000239584
166927,0.000462274
166946,0.000186841
166952,0.000471844
166956,0.001919888
166957,0.000308806
166975,0.000266004
166987,0.000190118
166999,0.000547258
167005,0.007106902
167010,0.000215022
167011,0.000317238
167014,0.000358674
167021,0.000216492
167034,0.000333934
167069,0.00164373
167073,0.000260321
167092,0.000202979
167100,0.00054349
167103,0.000412434
167143,0.000443669
167145,0.009597788
167155,0.000219148
167166,0.000422192
167170,0.000250932
167175,0.025776418
167191,0.000680888
167215,0.000421347
167218,0.000129517
167252,0.000416777
167254,0.000648069
167262,0.039451964
167270,0.005431915
167272,0.000247936
167282,0.000481066
167287,0.00025875
167300,0.00014944
167316,0.000307489
167320,0.000383236
167343,0.012134685
167365,0.000300617
167366,0.000217089
167368,0.000272957
167382,0.003122262
167394,0.000226938
167402,0.001710129
167405,0.000299692
167435,0.000321256
167445,0.000461605
167467,0.000679377
167468,0.000203527
167478,0.000383488
167485,0.000186128
167500,0.000570325
167501,0.013062064
167504,0.000524435
167528,0.000561829
167534,0.000328474
167541,0.000315911
167546,0.000338068
167560,0.006269194
167567,0.00053624
167571,0.003324152
167577,0.000382759
167590,0.000580097
167608,0.000348605
167625,0.000303624
167634,0.000367031
167635,0.000767846
167639,0.000324079
167642,0.000165427
167647,0.000701349
167656,0.000718128
167672,0.00039649
167687,0.000304983
167700,0.000488779
167716,0.000348213
167724,0.000719209
167745,0.000199453
167766,0.001332096
167791,0.000406642
167797,0.000224483
167802,0.00017216
167817,0.000576447
167822,0.000297891
167826,0.000266193
167859,0.017060688
167866,0.000349948
167870,0.000416109
167879,0.000278127
167882,0.000499672
167885,0.000277942
167889,0.000220074
167891,0.000213988
167927,0.001873286
167938,0.000192231
167951,0.000245012
167962,0.000256561
167965,0.001013059
167984,0.000381986
167985,0.000512885
168005,0.000550035
168018,0.000256016
168038,0.003717262
168042,0.000395124
168052,0.013550059
168077,0.000255933
168082,0.000535275
168083,0.00018133
168091,0.000331846
168116,0.000566808
168126,0.000255967
168151,0.012154121
168176,0.000488826
168195,0.000233775
168199,0.000175029
168212,0.000337766
168215,0.001179346
168218,0.000190559
168219,0.000243106
168230,0.000281812
168238,0.000239784
168242,0.000134097
168249,0.000499898
168254,0.000360189
168264,0.000318392
168277,0.002117651
168288,0.009572021
168290,0.000346144
168312,0.019699946
168316,0.000255018
168319,0.000306949
168321,0.004362861
168330,0.000428748
168338,0.009482577
168342,0.00027601
168353,0.000234608
168364,0.000307513
168367,0.000502913
168371,0.023492886
168382,0.000525792
168393,0.000539123
168423,0.000184753
168431,0.000420675
168448,0.000418404
168455,0.000198971
168461,0.000414629
168483,0.000410841
168486,0.023091629
168487,0.000190616
168492,0.003124767
168509,0.000892965
168512,0.003410148
168533,0.002761759
168552,0.000466666
168554,0.000328529
168561,0.000312543
168573,0.000270791
168579,0.000280647
168581,0.000363138
168621,0.000322295
168627,0.000651655
168647,0.000150462
168654,0.000231792
168675,0.000466281
168678,0.000203614
168690,0.000245267
168704,0.000416989
168734,0.000392079
168749,0.000289912
168765,0.000314574
168766,0.000309933
168811,0.000983393
168814,0.000508266
168862,0.00067776
168871,0.000498558
168883,0.000420528
168884,0.000311024
168889,0.073022701
168901,0.000360769
168905,0.002165473
168909,0.009507391
168923,0.000459319
168927,0.000489124
168928,0.018041058
168939,0.003945362
168941,0.000333183
168945,0.000416417
168964,0.000215748
168975,0.000231964
168979,0.00041733
169019,0.035979118
169036,0.001260882
169044,0.000456869
169045,0.000271717
169056,0.000614985
169066,0.000462156
169067,0.000317977
169078,0.000483016
169082,0.000377319
169097,0.000187776
169101,0.000333579
169104,0.000710017
169105,0.000326848
169119,0.000206516
169135,0.000480627
169144,0.000332944
169157,0.000457006
169173,0.00059418
169180,0.000284127
169182,0.000214919
169221,0.026152506
169232,0.000485864
169258,0.000242593
169260,0.000267817
169266,0.00026109
169277,0.000226113
169286,0.000376637
169289,0.000295857
169294,0.000468299
169308,0.000438346
169373,0.011825719
169376,0.018017624
169377,0.000277086
169404,0.000624309
169437,0.000447107
169444,0.000241975
169448,0.000159178
169468,0.004232747
169471,0.000932464
169472,0.000223595
169475,0.000290935
169493,0.000307219
169498,0.000781599
169501,0.000362637
169507,0.000364029
169521,0.000252791
169524,0.01483065
169533,0.000291524
169539,0.000521371
169542,0.000194204
169544,0.000749616
169547,0.000249695
169550,0.000473747
169572,0.000446177
169581,0.000355283
169595,0.022191096
169660,0.000500954
169675,0.000369796
169686,0.000356854
169693,0.000244799
169694,0.000406171
169696,0.000546984
169724,0.000355229
169726,0.000361891
169778,0.000501487
169811,0.000189251
169839,0.000342494
169842,0.00040716
169853,0.005757541
169870,0.000354377
169876,0.000170874
169879,0.000312469
169888,0.000616849
169892,0.000457871
169915,0.000290491
169938,0.000344019
169943,0.000317576
169953,0.006901318
169957,0.000234322
169970,0.000635456
169997,0.000454977
170000,0.0002543
170001,0.000236091
170038,0.000309105
170039,0.000473595
170049,0.000299775
170057,0.000471683
170063,0.000229802
170074,0.000419911
170088,0.000183344
170091,0.000264304
170092,0.000340658
170097,0.000387112
170109,0.002754626
170111,0.000236202
170114,0.00051581
170120,0.000730482
170125,0.000467673
170132,0.00049974
170150,0.000270927
170157,0.000219992
170187,0.000136776
170205,0.000273524
170212,0.000506449
170218,0.000360904
170228,0.00026831
170233,0.000270721
170245,0.000346319
170247,0.000326734
170254,0.000381754
170261,0.001319733
170264,0.000369457
170275,0.000409312
170283,0.00018886
170298,0.000448555
170313,0.03379738
170321,0.012523854
170322,0.000220424
170324,0.000368362
